"Created On","BookingId","Product","Medium","Type","Debit","Credit","Gross Earnings","Bill Number","Available Balance","Utilization","Status","Sub-Type","Deposit Amount","Agent UserId","Payment Reference","Reason","Comments","Payment Fee","Markup","TDS","Ref. Id","Amendment Id","Logged In UserId Id","Booking User Id","Billing Date Time","Entity Code","Transaction Currency","LoggedIn username","Booking username"
"Aug 8, 2024 4:25 PM","TJ105296863894","AIR","Credit Line","Commission","75.46","","-75.46","","32765.91","353934.09","Success","","​-","","9946441108","","","0","0","0","TJ105296863894","TJA5899915880","31061288","31061288","Aug 8, 2024 4:25 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 8, 2024 5:10 PM","TJ105699919663","AIR","Netbanking","Paid For Order","18318","","","","0","","Success","","18318","","1356052416","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400200947348","","0","0","0","TJ105699919663","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 8, 2024 5:10 PM","TJ105699919663","AIR","Credit Line","Commission","","177.07","186.39","","32942.98","353757.02","Success","Utilisation Adjustment","177.07","","0842036986","","","0","0","9.32","TJ105699919663","","31061288","31061288","Aug 8, 2024 5:10 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 9, 2024 7:58 PM","3035100035932","WALLET_TOPUP","Credit Line","Topup","","95900","","124833179615","128842.98","257857.02","Success","Bill Settle","95900","","3177548179","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113411715628","","0","0","0","3035100035932","","31061288","31061288","Aug 9, 2024 7:58 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 10, 2024 7:27 PM","3086100127217","WALLET_TOPUP","Credit Line","Topup","","65917.3","","124833179615","194760.28","191939.72","Success","Bill Settle","65917.3","","0087580480","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113412990112","","0","0","0","3086100127217","","31061288","31061288","Aug 10, 2024 7:27 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 12:50 PM","3050100251938","WALLET_TOPUP","Netbanking","Topup","72135","","","","0","","Failure","","​-","","6307839635","Payment Tracking failed! . Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113414793457","","15","0","0","3050100251938","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 12:51 PM","3084100252175","WALLET_TOPUP","Netbanking","Topup","72135","","","","0","","Failure","","72120","","0701527048","Payment Failed. Paid using: hdfc_ccavenue; Payment Fee: 15.00; Failure reason: ","","15","0","0","3084100252175","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 12:55 PM","3050100251938","WALLET_TOPUP","Credit Line","Topup","","72120","","124833179615","266880.28","119819.72","Success","Bill Settle","72120","","5133583453","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113414793457","Updated By Automated Job","0","0","0","3050100251938","","31061288","31061288","Aug 12, 2024 12:55 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 12:55 PM","3005100252388","WALLET_TOPUP","Credit Line","Topup","","27880","","124833179615","294760.28","91939.72","Success","Bill Settle","27880","","8017338535","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400202155951","","0","0","0","3005100252388","","31061288","31061288","Aug 12, 2024 12:55 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 3:23 PM","TJ1099100265831","AIR","Credit Line","Paid For Order","35456","","","","0","","Failure","","35456","","4213539578","CreditLine used is locked!. ","","0","3200","0","TJ1099100265831","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 3:23 PM","TJ1099100265831","AIR","Credit Line","Commission","376.6","","-356.8","","0","","Failure","Utilisation Adjustment","​-","","8270132838","CreditLine used is locked!. ","","0","0","19.8","TJ1099100265831","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 6:35 PM","3054100288279","WALLET_TOPUP","Credit Line","Topup","","45000","","504314465673","339760.28","46939.72","Success","Bill Settle","45000","","2445732413","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113415423581","","0","0","0","3054100288279","","31061288","31061288","Aug 12, 2024 6:35 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 7:21 PM","3082100293728","WALLET_TOPUP","Credit Line","Topup","","46939.72","","504314465673","386700","0","Success","Bill Settle","46940","","4042370659","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113415516573","","0","0","0","3082100293728","","31061288","31061288","Aug 12, 2024 7:21 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 7:21 PM","3082100293728","WALLET_TOPUP","Deposit","Topup","","0.28","","","0.28","","Success","","46940","","4818365955","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113415516573","","0","0","0","3082100293728","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 9:42 PM","TJ1072100308241","AIR","Credit Line","Paid For Order","35455.72","","","","351244.28","35455.72","Success","","35456","","9392550308","","","0","0","0","TJ1072100308241","","31061288","31061288","Aug 12, 2024 9:42 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 9:42 PM","TJ1072100308241","AIR","Deposit","Paid For Order","0.28","","","","0","","Success","","35456","","4381898626","","","0","0","0","TJ1072100308241","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 9:42 PM","TJ1072100308241","AIR","Credit Line","Commission","","376.6","396.40000000000003","","351620.88","35079.12","Success","Utilisation Adjustment","​-","","9113322846","","","0","0","19.8","TJ1072100308241","","31061288","31061288","Aug 12, 2024 9:42 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 9:54 PM","TJ1096100309708","AIR","Credit Line","Paid For Order","36764","","","","314856.88","71843.12","Success","","36764","","0904627545","","","0","0","0","TJ1096100309708","","31061288","31061288","Aug 12, 2024 9:54 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 12, 2024 9:54 PM","TJ1096100309708","AIR","Credit Line","Commission","","370.2","389.68","","315227.08","71472.92","Success","Utilisation Adjustment","​-","","8744687161","","","0","0","19.48","TJ1096100309708","","31061288","31061288","Aug 12, 2024 9:54 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 13, 2024 7:48 PM","TJ1014100417261","AIR","Credit Line","Paid For Order","5146","","","","310081.08","76618.92","Success","","5146","","0478388674","","","0","0","0","TJ1014100417261","","31061288","31061288","Aug 13, 2024 7:48 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 13, 2024 8:02 PM","TJ1015100418922","AIR","Credit Line","Paid For Order","12305","","","","297776.08","88923.92","Success","","12305","","6199147384","","","0","0","0","TJ1015100418922","","31061288","31061288","Aug 13, 2024 8:02 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 13, 2024 8:02 PM","TJ1015100418922","AIR","Credit Line","Commission","","124.77","131.34","","297900.85","88799.15","Success","Utilisation Adjustment","​-","","3530906884","","","0","0","6.57","TJ1015100418922","","31061288","31061288","Aug 13, 2024 8:02 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 14, 2024 5:21 PM","TJ1066100512614","AIR","Credit Line","Paid For Order","18188","","","","279712.85","106987.15","Success","","18188","","9997213892","","","0","0","0","TJ1066100512614","","31061288","31061288","Aug 14, 2024 5:21 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 14, 2024 5:21 PM","TJ1066100512614","AIR","Credit Line","Commission","","192.05","202.16000000000003","","279904.9","106795.1","Success","Utilisation Adjustment","​-","","1491063988","","","0","0","10.11","TJ1066100512614","","31061288","31061288","Aug 14, 2024 5:21 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 14, 2024 5:25 PM","TJ1015100513562","AIR","Credit Line","Paid For Order","18188","","","","261716.9","124983.1","Success","","18188","","3627245589","","","0","0","0","TJ1015100513562","","31061288","31061288","Aug 14, 2024 5:25 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 14, 2024 5:25 PM","TJ1015100513562","AIR","Credit Line","Commission","","192.05","202.16000000000003","","261908.95","124791.05","Success","Utilisation Adjustment","​-","","5221980569","","","0","0","10.11","TJ1015100513562","","31061288","31061288","Aug 14, 2024 5:25 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 14, 2024 7:49 PM","TJ105396273641","AIR","Credit Line","Paid For Amendment","1200","","","","260708.95","125991.05","Success","","​-","","1747446871","","","0","0","0","TJ105396273641","TJA96100529737","31061288","31061288","Aug 14, 2024 7:49 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 14, 2024 7:52 PM","TJ102897092751","AIR","Credit Line","Paid For Amendment","400","","","","260308.95","126391.05","Success","","​-","","8708794728","","","0","0","0","TJ102897092751","TJA85100530074","31061288","31061288","Aug 14, 2024 7:52 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 14, 2024 7:54 PM","TJ1015100418922","AIR","Credit Line","Paid For Amendment","300","","","","260008.95","126691.05","Success","","​-","","8773159390","","","0","0","0","TJ1015100418922","TJA13100530372","31061288","31061288","Aug 14, 2024 7:54 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 8:56 AM","TJ101596784804","AIR","Credit Line","Refund","","11366","","","271374.95","115325.05","Success","Utilisation Adjustment","11366","","7961905764","","","0","0","0","TJ101596784804","TJA80100565827","31061288","31061288","Aug 15, 2024 8:56 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 8:56 AM","TJ101596784804","AIR","Credit Line","Commission","431.2","","-431.2","","270943.75","115756.25","Success","","​-","","9162114621","","","0","0","0","TJ101596784804","TJA80100565827","31061288","31061288","Aug 15, 2024 8:56 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:14 AM","TJ108996867503","AIR","Credit Line","Refund","","22732","","","293675.75","93024.25","Success","Utilisation Adjustment","22732","","2936975142","","","0","0","0","TJ108996867503","TJA08100566647","31061288","31061288","Aug 15, 2024 9:14 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:14 AM","TJ108996867503","AIR","Credit Line","Commission","862.4","","-862.4","","292813.35","93886.65","Success","","​-","","5228638633","","","0","0","0","TJ108996867503","TJA08100566647","31061288","31061288","Aug 15, 2024 9:14 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:15 AM","TJ101396872927","AIR","Credit Line","Refund","","17049","","","309862.35","76837.65","Success","Utilisation Adjustment","17049","","6257024559","","","0","0","0","TJ101396872927","TJA76100566712","31061288","31061288","Aug 15, 2024 9:15 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:15 AM","TJ101396872927","AIR","Credit Line","Commission","646.8","","-646.8","","309215.55","77484.45","Success","","​-","","5324848647","","","0","0","0","TJ101396872927","TJA76100566712","31061288","31061288","Aug 15, 2024 9:15 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:16 AM","TJ105797094584","AIR","Credit Line","Refund","","46456","","","355671.55","31028.45","Success","Utilisation Adjustment","46456","","8813781649","","","0","0","0","TJ105797094584","TJA18100566777","31061288","31061288","Aug 15, 2024 9:16 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:16 AM","TJ105797094584","AIR","Credit Line","Commission","1766.8","","-1766.8","","353904.75","32795.25","Success","","​-","","7450579567","","","0","0","0","TJ105797094584","TJA18100566777","31061288","31061288","Aug 15, 2024 9:16 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:18 AM","TJ109797322136","AIR","Credit Line","Refund","","32795.25","","","386700","0","Success","Utilisation Adjustment","50488","","3518149934","","","0","0","0","TJ109797322136","TJA41100566844","31061288","31061288","Aug 15, 2024 9:18 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:18 AM","TJ109797322136","AIR","Deposit","Refund","","17692.75","","","17692.75","","Success","Topup","50488","","3195697122","","","0","0","0","TJ109797322136","TJA41100566844","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:18 AM","TJ109797322136","AIR","Credit Line","Commission","1936.8","","-1936.8","","384763.2","1936.8","Success","","​-","","2379833679","","","0","0","0","TJ109797322136","TJA41100566844","31061288","31061288","Aug 15, 2024 9:18 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:20 AM","TJ105797345651","AIR","Credit Line","Refund","","1936.8","","","386700","0","Success","Utilisation Adjustment","25244","","5397509785","","","0","0","0","TJ105797345651","TJA40100566986","31061288","31061288","Aug 15, 2024 9:20 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:20 AM","TJ105797345651","AIR","Deposit","Refund","","23307.2","","","40999.95","","Success","Topup","25244","","7115856176","","","0","0","0","TJ105797345651","TJA40100566986","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:20 AM","TJ105797345651","AIR","Deposit","Commission","968.4","","-968.4","","40031.55","","Success","","​-","","1475110966","","","0","0","0","TJ105797345651","TJA40100566986","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:22 AM","TJ105699919663","AIR","Netbanking","Refund","","1038","","","0","","Success","","​-","","5830581418","Original Merchant Txn Id: 4400200947348; Merchant Txn Id: 9900203058860","","0","0","0","TJ105699919663","TJA34100567054","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 15, 2024 9:22 AM","TJ105699919663","AIR","Deposit","Commission","42.28","","-44.51","","39989.27","","Success","","​-","","2777745516","","","0","0","-2.23","TJ105699919663","TJA34100567054","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 16, 2024 8:09 PM","TJ1002100722863","AIR","Deposit","Paid For Order","6038","","","","33951.27","","Success","","6038","","9964610150","","","0","800","0","TJ1002100722863","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 16, 2024 8:09 PM","TJ1002100722863","AIR","Deposit","Commission","","61.39","64.62","","34012.66","","Success","Topup","61.39","","1366558732","","","0","0","3.23","TJ1002100722863","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 17, 2024 1:52 PM","TJ1123100781128","AIR","Deposit","Paid For Order","22735","","","","11277.66","","Success","","22735","","7320373798","","","0","1000","0","TJ1123100781128","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 17, 2024 1:52 PM","TJ1123100781128","AIR","Deposit","Commission","","327.39","344.62","","11605.05","","Success","Topup","327.39","","7688249300","","","0","0","17.23","TJ1123100781128","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 17, 2024 5:15 PM","TJ1141100800118","AIR","Credit Line","Paid For Order","20480.95","","","","366219.05","20480.95","Success","","32086","","1832115710","","","0","2000","0","TJ1141100800118","","31061288","31061288","Aug 17, 2024 5:15 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 17, 2024 5:15 PM","TJ1141100800118","AIR","Deposit","Paid For Order","11605.05","","","","0","","Success","","32086","","8523000752","","","0","0","0","TJ1141100800118","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 17, 2024 5:15 PM","TJ1141100800118","AIR","Credit Line","Commission","","1271.1","1338","","367490.15","19209.85","Success","Utilisation Adjustment","​-","","7211006208","","","0","0","66.9","TJ1141100800118","","31061288","31061288","Aug 17, 2024 5:15 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 17, 2024 5:23 PM","TJ1163100801347","AIR","Credit Line","Paid For Order","12462","","","","355028.15","31671.85","Success","","12462","","7857204577","","","0","2000","0","TJ1163100801347","","31061288","31061288","Aug 17, 2024 5:23 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 17, 2024 5:23 PM","TJ1163100801347","AIR","Credit Line","Commission","","285","300","","355313.15","31386.85","Success","Utilisation Adjustment","​-","","6411515115","","","0","0","15","TJ1163100801347","","31061288","31061288","Aug 17, 2024 5:23 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 17, 2024 5:29 PM","TJ1152100801908","AIR","Credit Line","Paid For Order","36798","","","","318515.15","68184.85","Success","","36798","","0390861425","","","0","2000","0","TJ1152100801908","","31061288","31061288","Aug 17, 2024 5:29 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 17, 2024 5:29 PM","TJ1152100801908","AIR","Credit Line","Commission","","1505.58","1584.82","","320020.73","66679.27","Success","Utilisation Adjustment","​-","","7733793072","","","0","0","79.24","TJ1152100801908","","31061288","31061288","Aug 17, 2024 5:29 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 19, 2024 9:42 PM","TJ1089100969448","AIR","Credit Line","Paid For Order","4769","","","","315251.73","71448.27","Success","","4769","","3321937218","","","0","0","0","TJ1089100969448","","31061288","31061288","Aug 19, 2024 9:42 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 19, 2024 9:42 PM","TJ1089100969448","AIR","Credit Line","Commission","","47.37","49.86","","315299.1","71400.9","Success","Utilisation Adjustment","​-","","2085682498","","","0","0","2.49","TJ1089100969448","","31061288","31061288","Aug 19, 2024 9:42 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
